entry_id,project_id,employee_id,date,hours,billable,activity_type
114,104,102,2021-03-04 12:09:10.623363831,6.3,True,Training
82,113,100,2020-11-20 23:09:46.350441782,6.9,False,Research
101,101,98,2020-03-03 21:52:06.128843801,6.5,True,Research
116,96,87,2024-02-17 21:54:02.531099735,9.1,True,Research
59,107,92,2021-08-06 07:45:13.679187128,7.6,True,Research
135,109,82,2021-08-16 21:40:15.144977835,8.3,True,Documentation
121,126,98,2024-10-30 06:13:26.112686658,8.5,True,Analysis
116,87,75,2024-12-14 21:28:04.655390263,4.9,True,Documentation
124,105,85,2022-01-26 10:53:41.669539740,8.9,True,Research
59,99,77,2021-10-24 02:27:02.535133084,8.8,True,Research
95,58,97,2020-09-13 05:58:12.095512535,6.8,True,Meeting
125,96,132,2022-10-01 06:45:34.902083316,7.1,False,Training
99,79,84,2021-10-31 15:11:53.911594501,6.0,False,Research
114,103,65,2020-05-20 14:18:12.838651016,8.9,True,Research
128,103,86,2023-05-15 02:03:15.619143169,11.0,True,Research
114,119,60,2020-10-30 18:36:35.436651868,7.1,True,Analysis
94,104,86,2022-07-12 03:15:43.547597588,7.3,True,Research
111,108,77,2022-05-01 06:51:37.428931452,7.8,True,Research
66,76,86,2021-10-07 07:27:33.542779770,7.1,True,Analysis
109,93,119,2020-05-08 01:53:03.111855569,5.9,True,Research
114,67,123,2024-12-29 19:58:58.297468897,7.3,True,Meeting
103,57,94,2023-06-04 22:33:10.676317777,6.7,True,Analysis
123,86,90,2020-05-13 05:08:41.886808969,10.4,True,Research
105,88,106,2024-05-09 07:21:22.869089130,7.7,True,Research
102,92,74,2020-07-30 08:15:35.915722956,9.2,True,Documentation
136,107,119,2021-07-08 06:11:19.339663342,6.1,True,Analysis
80,117,160,2024-09-30 17:05:17.477061541,8.1,False,Research
127,127,121,2023-04-20 05:55:25.627749458,9.1,True,Research
126,116,96,2020-07-11 17:29:40.190760292,11.2,True,Analysis
116,96,111,2022-05-30 18:25:49.149560537,9.7,True,Analysis
91,142,75,2023-06-02 13:01:57.479519241,8.3,False,Research
106,77,87,2023-01-26 21:04:31.901147345,7.9,True,Analysis
83,109,113,2022-02-10 16:20:20.879224048,8.2,True,Analysis
88,134,82,2022-09-05 23:03:44.841855023,6.9,True,Research
102,73,94,2021-09-20 20:56:53.261841188,10.4,True,Documentation
82,107,127,2021-07-18 02:37:39.984097428,8.8,True,Documentation
95,90,86,2021-01-21 05:50:02.587917388,8.4,True,Documentation
77,130,100,2021-06-04 23:29:10.237283440,7.6,True,Training
113,100,86,2023-06-23 11:00:57.523030818,6.4,True,Documentation
132,117,59,2024-09-01 07:23:17.078679157,8.5,True,Analysis
143,95,125,2022-09-05 20:49:37.066734661,6.8,False,Analysis
79,118,68,2020-05-07 17:09:33.885996897,9.6,True,Research
82,92,112,2022-12-01 11:23:20.052295241,5.4,True,Documentation
99,78,98,2024-11-14 15:24:38.258903233,8.9,True,Meeting
116,93,83,2024-06-12 10:26:58.066377090,8.5,True,Research
98,100,73,2024-04-21 11:27:16.071616521,9.4,False,Research
121,105,117,2024-01-01 10:53:40.874674332,11.1,True,Documentation
112,74,99,2021-05-03 19:16:06.361119842,7.7,True,Analysis
66,66,119,2024-12-23 08:36:08.143169052,7.1,True,Research
103,96,92,2023-04-10 07:47:10.403547502,5.9,True,Meeting
77,92,104,2023-02-04 20:31:39.736121473,7.2,True,Meeting
90,82,90,2022-05-06 12:57:25.464729811,6.2,True,Documentation
94,64,102,2021-11-06 23:25:32.142975774,6.8,False,Research
117,121,110,2021-01-05 13:12:21.351525904,7.0,True,Analysis
101,116,92,2022-11-19 04:58:33.029858294,6.5,True,Analysis
92,97,116,2020-06-07 19:26:34.263748607,4.9,True,Documentation
144,83,98,2024-03-10 18:15:31.949625227,7.4,True,Research
84,112,108,2022-12-27 21:45:54.363299533,6.1,True,Research
108,106,94,2020-07-13 01:00:00.358474057,9.1,True,Meeting
115,92,124,2022-10-18 00:20:39.713567852,4.7,True,Research
105,87,96,2023-12-23 16:20:54.031777740,8.7,True,Research
84,72,103,2020-05-26 16:37:17.862104366,8.8,True,Research
83,123,99,2024-07-17 12:04:38.557903305,9.0,True,Research
114,158,128,2023-02-26 18:22:04.384578080,8.9,True,Analysis
123,118,145,2023-02-10 15:54:29.723065063,7.9,True,Research
101,96,153,2022-02-23 08:06:49.071100842,6.7,True,Analysis
75,113,117,2023-07-16 18:10:57.763800203,6.4,True,Analysis
102,97,86,2020-09-16 00:48:54.404671639,6.6,True,Analysis
132,100,125,2023-12-22 17:59:26.079667687,6.6,True,Documentation
82,95,90,2023-09-14 09:12:54.811489905,10.2,True,Analysis
95,91,105,2021-01-08 01:00:54.225699239,7.1,True,Research
103,105,77,2024-04-25 03:13:50.529837736,8.6,True,Analysis
123,106,103,2023-11-11 00:00:05.904239129,7.1,True,Research
91,121,110,2020-05-25 13:47:16.245024000,3.0,True,Research
111,92,81,2020-09-20 18:53:14.469309240,6.3,True,Documentation
130,111,93,2022-03-08 08:49:03.922010768,8.3,True,Research
72,108,132,2021-06-09 07:23:30.565306856,8.6,True,Meeting
75,97,105,2020-04-21 22:19:03.454234599,6.8,True,Research
100,86,86,2024-08-10 05:17:03.214177515,4.2,True,Analysis
121,79,121,2022-09-28 18:05:31.768597711,6.4,True,Research
108,104,87,2023-03-02 18:49:15.369333461,8.5,True,Meeting
123,91,111,2022-10-24 01:44:39.919923969,8.3,False,Research
68,126,109,2020-04-17 17:26:52.514290114,9.1,True,Research
109,134,98,2023-03-14 21:49:31.287303562,7.5,True,Research
45,107,124,2021-03-05 16:59:42.615209344,5.0,True,Documentation
128,110,111,2021-11-08 02:04:22.956844820,7.2,False,Documentation
125,83,146,2023-10-23 13:55:16.434542089,8.3,True,Research
95,93,69,2023-11-24 15:04:45.740243898,4.7,True,Documentation
56,96,106,2024-01-14 07:32:12.780885887,6.8,True,Documentation
98,74,91,2021-03-22 15:02:38.360893290,8.0,True,Documentation
124,117,117,2022-01-27 03:22:45.904604035,7.9,False,Documentation
110,107,130,2023-05-29 18:07:33.610347555,8.1,True,Analysis
139,90,105,2023-08-02 18:16:22.119828056,6.0,False,Research
96,58,126,2024-02-12 04:52:18.784766015,8.1,True,Research
142,118,136,2023-12-05 11:25:02.329077464,8.4,True,Analysis
61,100,90,2021-04-30 05:11:25.808655302,7.4,False,Documentation
87,129,98,2024-08-18 09:56:07.809075495,7.0,True,Research
76,118,96,2020-04-27 18:15:57.234315379,8.6,False,Research
116,101,107,2022-02-09 12:07:56.063873991,10.8,True,Research
77,76,128,2020-12-05 18:23:50.314324449,9.6,True,Analysis
122,90,107,2021-10-09 11:50:48.928179082,8.3,True,Research
115,102,75,2023-07-09 03:04:41.544316103,5.3,True,Research
105,83,97,2021-02-12 17:48:57.243850557,9.1,True,Meeting
99,70,94,2024-05-19 01:29:45.134345616,6.6,True,Research
81,114,98,2020-09-16 20:15:02.482648697,8.1,True,Meeting
114,93,75,2023-06-10 14:37:57.661505041,6.6,True,Documentation
91,85,116,2022-12-08 03:54:12.807394958,7.2,True,Analysis
117,77,104,2020-08-01 10:12:11.415256617,7.2,True,Documentation
132,84,98,2022-05-16 17:36:06.852394546,8.5,True,Research
95,99,90,2024-11-29 04:38:03.046341181,9.2,True,Documentation
128,108,121,2020-10-08 19:43:06.050649550,7.6,True,Training
105,114,100,2022-01-07 10:24:47.899540361,7.8,True,Research
113,115,107,2023-08-29 18:10:20.589797430,8.9,True,Documentation
75,73,125,2022-08-01 22:22:05.704019804,8.0,False,Documentation
88,90,121,2020-07-29 07:04:20.520490889,6.0,True,Analysis
88,92,128,2021-10-06 03:32:51.218119067,7.8,False,Meeting
128,82,147,2022-08-10 07:48:53.453027410,9.0,False,Analysis
95,103,96,2020-08-13 15:54:08.556410520,7.6,True,Documentation
114,66,102,2022-01-23 17:14:45.643086420,5.1,True,Documentation
100,77,88,2022-12-28 10:20:42.779011958,8.7,True,Research
94,75,121,2020-05-06 15:25:49.061155044,8.8,True,Research
72,112,110,2020-05-01 10:10:13.122946512,8.2,False,Meeting
63,142,110,2022-12-22 01:08:40.072110594,8.3,True,Analysis
95,103,107,2021-02-01 20:43:07.629817133,8.0,True,Analysis
96,103,97,2021-09-10 02:17:24.563107361,7.6,True,Research
84,75,92,2021-03-14 19:46:10.648312929,5.6,True,Research
104,104,96,2024-09-01 15:36:03.617991592,7.5,False,Documentation
141,115,69,2021-07-22 18:07:35.163690887,5.6,True,Analysis
131,112,116,2022-07-21 19:44:31.838322024,10.3,True,Meeting
101,118,99,2021-05-04 19:21:54.338046164,7.6,True,Meeting
102,70,85,2022-07-29 01:19:51.037816467,6.1,True,Research
114,92,115,2024-10-07 04:03:59.397929433,7.4,True,Analysis
106,114,105,2020-06-27 00:44:12.042758512,6.8,True,Research
114,112,94,2023-04-22 00:56:29.133078896,5.6,True,Research
106,58,76,2021-10-11 18:34:07.976124756,8.5,True,Meeting
103,80,111,2022-02-15 09:09:36.865251850,5.8,False,Documentation
88,122,130,2023-03-12 13:04:10.994368723,5.5,False,Documentation
108,80,128,2022-06-22 18:02:43.579281332,7.9,True,Analysis
55,102,121,2024-09-01 16:28:12.375158443,7.4,True,Analysis
106,121,87,2024-04-23 18:45:50.632280138,7.8,True,Meeting
59,104,81,2020-01-12 12:33:48.673494380,8.6,False,Research
106,82,120,2020-12-22 03:42:08.472743821,7.9,False,Research
81,89,91,2020-06-08 22:59:50.419385467,6.5,True,Meeting
126,122,90,2020-05-25 00:55:20.476640697,9.5,True,Research
102,78,107,2020-06-04 23:57:37.150171335,7.0,True,Documentation
100,74,86,2022-11-11 15:51:48.366260318,8.0,True,Analysis
109,89,105,2022-05-13 07:37:59.519451984,7.3,True,Research
83,89,89,2023-07-05 01:49:43.969352829,8.4,True,Research
123,103,111,2022-02-19 04:46:15.774668773,7.2,True,Meeting
114,103,94,2023-05-30 17:24:30.608385346,5.7,True,Research
89,114,125,2023-08-31 21:27:46.005159089,9.9,True,Analysis
79,79,102,2020-07-18 17:57:37.865638389,7.3,True,Research
92,66,104,2024-11-29 01:23:41.255635583,7.1,True,Research
97,126,125,2023-01-22 18:51:38.917510365,6.2,True,Research
78,80,114,2024-04-25 01:01:22.640785861,6.2,True,Research
90,116,108,2022-10-12 22:04:06.420949180,7.1,True,Documentation
88,68,132,2024-04-21 13:50:43.144941963,9.4,True,Meeting
95,134,125,2020-02-16 17:46:14.547434088,9.1,True,Research
96,119,121,2023-02-26 14:54:07.092757921,7.3,True,Analysis
109,58,106,2021-11-17 20:59:01.209505151,6.6,False,Research
100,104,68,2021-12-28 13:31:56.011077078,10.9,True,Analysis
108,103,98,2023-03-09 23:29:46.668758238,8.3,True,Research
104,105,102,2024-05-12 21:08:02.964785444,10.4,True,Documentation
96,92,103,2024-09-26 11:46:14.879183871,8.9,True,Analysis
113,85,90,2024-09-16 06:18:48.555257338,7.6,False,Meeting
45,82,104,2021-07-23 04:15:59.702657815,8.5,True,Analysis
92,70,90,2022-03-04 03:18:17.299624348,6.5,True,Documentation
88,105,128,2020-11-14 15:09:08.244680891,10.5,True,Research
102,94,97,2021-04-12 22:37:14.319167567,7.6,False,Research
87,84,91,2023-03-09 04:00:53.073442962,5.5,True,Documentation
110,82,119,2022-10-10 18:49:26.713229823,8.9,True,Analysis
114,76,104,2024-03-22 21:18:45.091553388,7.4,True,Research
72,141,113,2022-05-29 19:40:49.801929213,8.5,True,Analysis
104,134,102,2020-04-03 08:20:03.491329817,7.8,True,Training
74,86,81,2023-02-02 15:38:03.323952342,6.2,True,Research
109,66,96,2020-09-03 01:57:54.960946940,6.9,False,Meeting
90,78,121,2022-09-22 00:28:26.725486650,7.8,False,Analysis
83,129,90,2024-05-08 05:37:44.057219233,7.3,True,Meeting
65,118,104,2022-06-13 23:42:40.640739515,8.4,True,Research
98,103,112,2020-04-15 01:17:29.408806026,7.1,True,Documentation
76,86,75,2022-11-12 18:56:29.644271271,7.9,False,Meeting
70,90,120,2020-02-22 15:38:30.210600039,7.4,True,Documentation
103,60,77,2021-08-04 11:29:32.632129592,8.2,True,Research
119,85,77,2020-06-03 00:18:58.476333413,10.3,True,Documentation
107,86,132,2022-09-17 01:22:10.401001844,8.2,True,Research
71,117,99,2024-12-13 09:58:27.170120969,6.4,True,Research
97,151,98,2021-03-14 23:24:54.605571047,7.0,True,Research
113,72,110,2022-07-14 06:06:38.496972455,7.8,True,Research
97,86,100,2022-03-07 17:24:32.152834969,6.0,True,Documentation
106,129,89,2023-10-24 15:40:36.443033569,9.0,True,Research
91,126,113,2021-04-10 16:29:46.210530309,7.7,True,Analysis
92,75,114,2023-01-20 16:57:26.451469092,7.6,False,Research
86,93,105,2023-03-29 17:38:43.143598556,8.0,True,Research
112,126,102,2021-03-21 17:02:41.331333806,8.4,True,Research
113,87,121,2021-05-16 20:41:48.195599102,7.6,True,Research
88,76,87,2024-06-19 17:56:18.196945494,6.4,True,Research
115,110,114,2022-07-24 04:26:52.990053071,7.8,True,Research
71,96,126,2024-06-11 15:31:50.235079829,6.0,True,Research
96,126,114,2023-05-16 05:24:56.055311630,6.5,True,Research
72,122,128,2020-01-26 23:56:17.881656172,2.8,True,Research
77,81,107,2020-05-17 04:33:56.152120927,5.5,True,Research
72,94,114,2021-04-15 05:32:18.129660461,6.5,True,Analysis
86,102,72,2023-01-26 16:40:25.993273864,7.7,True,Meeting
112,126,90,2020-09-21 06:27:22.707391927,9.5,True,Analysis
98,71,81,2020-08-03 18:21:08.235632905,5.2,True,Meeting
88,131,77,2020-09-18 18:31:04.025829722,8.2,True,Research
96,112,104,2024-03-26 01:48:07.643972264,5.3,True,Training
58,109,75,2020-08-28 22:55:18.826345143,5.3,True,Research
111,57,119,2022-01-20 02:08:36.246286847,9.6,True,Research
55,94,145,2022-07-30 11:21:03.619615449,8.3,True,Documentation
85,107,91,2021-08-16 16:50:53.400428027,9.5,False,Research
98,70,86,2022-03-29 16:59:36.320766510,9.1,True,Documentation
108,92,90,2024-08-25 10:25:04.705392419,5.2,True,Analysis
104,97,96,2023-02-19 02:32:57.056262077,8.2,False,Documentation
99,110,94,2024-10-21 07:29:47.112972038,8.3,True,Analysis
129,107,135,2021-09-26 06:40:38.483597910,6.5,True,Analysis
140,100,153,2022-03-17 12:40:15.753258979,7.7,True,Research
100,126,139,2023-07-02 11:08:30.978313929,8.8,True,Research
97,111,107,2023-01-04 15:36:38.050642059,9.6,True,Meeting
96,93,104,2023-11-12 08:16:45.421695854,8.1,True,Meeting
87,80,70,2024-03-16 09:06:05.534984984,7.0,False,Research
107,97,147,2021-12-22 13:45:12.619506993,7.1,True,Research
125,99,105,2020-08-05 00:28:42.585204649,7.8,True,Analysis
50,131,131,2022-11-10 12:20:44.566908586,5.2,True,Research
96,115,65,2021-05-07 09:42:51.637816707,7.7,False,Training
129,82,91,2021-02-10 01:08:59.656222766,6.2,True,Analysis
107,117,87,2020-07-30 14:14:54.257465280,8.2,True,Documentation
108,77,101,2022-02-14 02:52:31.370836822,5.8,True,Research
67,75,73,2020-01-21 22:19:31.150150572,6.9,False,Research
114,58,87,2020-10-28 02:51:04.485584698,6.5,True,Training
120,82,89,2022-04-08 06:35:43.317047723,4.3,True,Documentation
103,92,127,2023-10-19 08:42:17.182700814,6.6,True,Documentation
86,96,131,2021-09-16 16:45:04.419071876,7.8,True,Training
108,106,91,2021-06-24 17:28:54.241261092,7.7,True,Analysis
79,85,94,2021-01-14 08:10:56.977710912,6.6,True,Research
76,71,59,2023-07-21 09:12:21.787673848,5.7,True,Documentation
116,67,127,2020-06-23 08:48:54.530822785,7.7,True,Research
121,102,111,2023-04-17 14:31:41.585678873,5.7,False,Research
85,63,102,2021-01-07 03:17:01.008390434,6.8,False,Meeting
76,142,81,2021-10-15 00:47:17.588442471,5.5,True,Research
82,128,119,2020-12-06 08:17:59.216324738,7.3,True,Research
103,126,114,2020-06-09 23:32:05.193235126,9.9,False,Analysis
76,103,97,2021-07-28 08:04:42.808171895,6.6,True,Analysis
125,63,101,2021-11-16 03:45:25.238960653,8.6,True,Research
90,83,70,2021-12-30 21:10:40.572065856,6.4,True,Documentation
107,109,86,2021-10-31 14:17:46.765353897,8.7,True,Documentation
85,76,107,2021-07-24 14:23:15.841657230,7.9,True,Documentation
111,118,102,2020-02-09 21:54:55.446456107,8.3,True,Analysis
113,129,75,2024-12-20 04:30:35.258498401,9.1,True,Research
66,132,83,2023-11-07 10:04:24.731005512,6.0,True,Meeting
86,60,83,2024-08-13 09:59:06.982180066,7.3,False,Documentation
96,127,86,2022-07-01 05:02:39.707908382,6.4,True,Analysis
89,114,105,2023-12-27 04:49:52.829804468,8.1,True,Analysis
117,92,160,2024-09-04 11:23:22.419823870,8.6,True,Research
88,113,94,2021-12-28 14:33:15.785449779,6.2,True,Documentation
114,88,87,2024-02-04 16:22:12.164726273,7.5,True,Research
109,129,96,2023-08-23 01:14:56.316052997,6.5,True,Analysis
97,119,103,2021-05-09 23:20:13.853482994,4.6,True,Analysis
115,103,100,2022-08-24 01:02:39.347992885,7.0,True,Meeting
69,100,83,2022-05-03 23:05:01.859843366,8.6,True,Research
98,80,100,2020-10-04 12:10:30.394175596,5.7,True,Analysis
84,116,132,2022-08-31 20:27:18.670529129,3.9,True,Analysis
97,105,105,2024-12-19 19:27:20.505944966,7.3,True,Research
90,101,68,2024-05-18 09:02:18.029418995,6.4,True,Documentation
101,117,86,2020-12-25 12:36:51.740956053,6.7,True,Research
100,72,125,2024-08-16 04:45:03.020910693,5.9,True,Research
102,90,130,2020-07-22 09:04:19.296945095,9.8,True,Research
103,116,115,2020-04-05 06:27:39.165468959,6.7,True,Research
111,80,96,2021-04-25 08:30:14.223076982,8.8,False,Research
74,124,102,2021-02-03 08:15:43.842254348,8.1,True,Analysis
110,66,146,2023-02-25 05:58:18.806999254,7.3,True,Documentation
69,94,87,2022-03-07 19:49:32.201496347,9.2,True,Analysis
44,85,114,2023-11-30 01:36:39.875437586,7.9,True,Research
139,106,98,2022-01-03 04:01:41.241450494,6.6,True,Analysis
81,103,102,2024-03-01 02:10:10.484342092,5.1,True,Analysis
91,91,120,2020-12-02 00:56:58.572590604,3.9,True,Meeting
62,109,100,2021-10-31 21:35:52.950976901,10.1,True,Research
90,92,114,2022-05-10 09:00:09.970729383,8.9,True,Research
104,116,125,2021-04-09 20:02:08.256436626,8.0,True,Analysis
104,107,90,2023-10-10 20:52:56.550805964,7.8,True,Documentation
75,106,123,2023-09-24 12:00:54.163299194,6.5,True,Meeting
91,97,88,2022-10-18 00:31:09.181809521,7.6,True,Analysis
107,109,93,2022-06-09 20:16:53.085493365,7.0,False,Research
104,66,109,2022-06-08 19:06:32.973214037,7.7,False,Research
102,112,90,2022-10-23 15:02:19.358376032,6.6,True,Research
115,132,111,2021-04-17 22:26:32.746344790,3.4,True,Research
97,82,96,2021-11-14 19:11:33.428875924,9.7,True,Research
127,97,139,2020-07-13 01:47:18.854314626,6.4,True,Documentation
94,97,84,2023-09-19 02:46:21.433671056,8.0,True,Meeting
113,76,98,2024-03-24 10:37:55.485706587,7.0,True,Research
114,60,145,2021-04-04 13:57:35.952677111,6.0,True,Analysis
67,127,139,2024-06-25 14:40:40.629037516,4.7,True,Documentation
108,72,74,2023-03-13 00:27:09.113193129,4.8,True,Research
87,92,86,2021-06-08 14:15:03.002512074,9.2,True,Research
79,92,86,2024-05-19 09:18:30.666174117,7.7,True,Meeting
91,82,106,2022-06-28 16:40:25.177835113,5.9,True,Meeting
103,96,97,2022-02-13 06:16:59.807636849,5.1,True,Analysis
68,100,103,2022-09-11 13:03:07.915207622,6.2,True,Research
100,151,99,2024-06-04 00:18:11.380639459,5.6,True,Training
95,109,83,2021-07-27 22:37:49.904030332,8.4,True,Analysis
120,93,79,2022-11-14 18:12:50.318032796,7.7,True,Research
87,123,132,2022-07-14 18:41:16.140400023,7.6,True,Research
123,94,119,2024-06-30 07:25:20.127645161,8.2,True,Analysis
107,93,97,2020-12-22 06:51:39.352662253,9.4,True,Research
99,93,100,2023-06-04 04:50:46.318715395,5.8,True,Documentation
125,110,115,2023-04-19 10:53:16.144630729,5.6,True,Analysis
138,103,110,2020-06-11 23:48:18.129308603,8.4,True,Research
95,82,115,2023-01-21 00:39:28.194174070,7.3,True,Analysis
85,60,90,2023-08-24 10:58:09.804360516,10.0,True,Documentation
108,92,68,2023-05-17 11:07:06.038052103,6.6,True,Documentation
71,96,83,2021-12-02 12:42:00.126865374,8.7,True,Research
73,110,111,2023-01-15 06:25:37.668108192,7.0,True,Analysis
126,103,136,2020-03-20 15:50:47.745948166,7.0,False,Analysis
111,112,153,2021-04-09 16:17:29.185596297,5.8,True,Training
82,58,115,2022-01-14 09:43:58.387692995,9.9,True,Research
162,94,104,2022-01-25 01:15:27.853223047,6.1,True,Documentation
72,97,104,2021-07-02 01:57:40.841399414,5.3,True,Documentation
112,103,130,2024-07-25 13:01:07.884812728,6.5,True,Documentation
84,158,125,2024-01-30 13:33:28.351149352,5.9,True,Meeting
135,107,84,2023-11-24 22:47:06.438937603,8.0,False,Analysis
89,102,89,2023-09-16 19:06:16.653456736,5.6,True,Documentation
94,76,87,2022-02-07 11:46:23.865664891,7.7,True,Training
63,96,141,2022-02-11 07:10:02.759084894,9.9,True,Research
141,87,92,2022-06-25 14:57:52.087901142,8.4,True,Research
87,82,141,2022-12-20 22:38:22.617164925,8.2,True,Research
109,106,116,2023-01-05 16:05:38.887982941,7.4,True,Documentation
100,86,95,2022-12-07 23:31:27.883221502,8.5,False,Research
88,103,99,2023-07-24 12:44:22.234885750,9.5,True,Analysis
55,91,140,2023-01-10 03:43:11.265702574,4.3,True,Documentation
95,132,103,2024-03-24 20:20:37.654883627,5.6,True,Analysis
94,91,97,2021-03-19 03:10:25.187554149,8.1,True,Research
106,108,83,2024-09-01 09:35:07.532881241,9.5,True,Research
142,89,95,2022-06-07 02:51:57.764839694,9.0,True,Research
112,86,105,2024-06-25 13:44:41.028781423,10.1,True,Analysis
117,104,102,2021-09-06 23:58:03.200376337,8.0,True,Analysis
93,108,124,2020-05-02 21:11:58.089628307,7.6,True,Analysis
73,104,113,2021-09-27 14:42:04.755389979,9.2,True,Documentation
94,103,115,2024-09-24 02:25:54.451190972,8.7,True,Analysis
85,79,120,2022-05-10 01:26:28.568249406,9.2,True,Research
98,96,117,2023-09-16 01:38:11.278730475,4.6,True,Research
90,109,125,2023-03-03 07:48:30.193256420,6.6,False,Documentation
66,128,103,2020-09-15 02:45:32.410377702,7.5,True,Analysis
125,105,125,2024-08-07 23:14:51.735202100,6.8,True,Training
97,70,132,2022-04-10 19:18:22.637199277,9.7,True,Research
93,112,114,2024-10-08 14:44:37.628314263,5.9,True,Meeting
77,111,99,2021-03-18 13:42:25.528763536,9.8,False,Research
90,59,100,2020-03-11 22:59:37.074959456,5.0,True,Research
82,95,121,2023-02-05 22:52:37.473304246,6.4,False,Analysis
76,113,100,2023-12-09 16:53:46.506297893,7.4,True,Analysis
103,80,128,2021-08-12 12:32:18.082620650,9.0,True,Meeting
90,76,141,2023-02-07 13:01:09.899388738,6.2,True,Documentation
114,75,105,2020-12-17 01:39:37.669473610,5.2,True,Training
92,99,145,2022-12-10 02:22:46.078098642,7.5,True,Research
102,139,81,2020-12-03 14:03:55.394911558,7.2,True,Analysis
101,88,132,2020-02-13 11:40:47.157434627,7.8,False,Meeting
107,91,98,2021-04-05 03:01:43.652181462,6.5,True,Analysis
83,83,98,2022-06-30 22:57:36.251021335,6.0,True,Training
117,91,86,2023-12-05 01:13:17.536932662,6.8,True,Analysis
76,97,105,2022-01-02 19:45:40.032080921,6.7,True,Documentation
100,125,90,2021-09-08 00:07:56.891872027,6.4,True,Analysis
75,109,126,2023-01-23 06:49:59.998575579,6.9,True,Analysis
97,125,90,2024-07-25 16:17:36.489991064,7.0,True,Training
117,107,81,2024-11-27 23:24:01.604075129,4.9,True,Analysis
111,122,72,2021-06-02 02:02:40.245777818,7.1,True,Research
121,82,104,2023-03-21 11:14:43.558537960,5.2,False,Research
93,111,104,2024-12-26 04:45:48.676694658,8.8,True,Training
118,106,94,2023-04-22 11:41:30.033749515,6.4,True,Documentation
86,103,117,2020-04-28 17:32:05.553502184,8.1,True,Meeting
90,108,87,2023-04-15 08:46:34.074733466,7.4,True,Research
102,97,84,2020-08-09 14:41:41.876031254,7.3,True,Documentation
117,75,92,2024-03-06 17:48:17.092514184,6.3,True,Research
89,58,86,2022-10-23 12:05:59.504272129,7.5,True,Analysis
113,97,91,2024-04-21 19:10:32.032425269,8.5,True,Research
104,106,81,2023-08-13 19:23:51.295734734,7.0,True,Research
106,110,125,2021-04-22 01:05:32.886634752,7.5,True,Documentation
82,57,90,2023-11-26 10:45:40.800006271,8.4,False,Research
92,101,111,2023-01-14 12:11:01.633355261,7.4,False,Research
98,109,91,2023-02-10 02:27:16.020760388,5.7,True,Analysis
106,113,105,2024-04-20 20:20:21.945824696,9.3,True,Meeting
83,109,100,2022-02-12 00:22:41.740137770,10.1,True,Analysis
74,74,75,2024-07-22 14:10:32.508912491,8.1,True,Documentation
57,74,76,2022-05-06 06:48:04.396365605,7.7,False,Meeting
114,109,76,2020-05-21 09:09:44.175449068,6.0,True,Research
118,98,92,2023-03-12 13:42:16.964328803,6.9,True,Documentation
59,86,68,2020-11-03 09:57:28.643981473,6.5,True,Research
101,112,90,2022-12-06 23:01:15.695404539,10.3,True,Research
92,121,99,2021-05-06 06:06:01.827642727,7.8,True,Documentation
124,92,117,2022-10-20 23:59:40.361445137,7.1,True,Research
95,109,100,2024-10-06 14:55:56.676380039,4.7,True,Research
110,116,92,2024-10-19 23:46:44.607107012,6.2,False,Documentation
91,130,106,2021-06-03 07:20:49.484880830,9.5,False,Research
86,93,83,2021-02-04 04:14:30.813797365,6.9,True,Analysis
115,123,132,2022-06-01 16:29:04.807951901,5.9,True,Research
121,141,96,2021-07-01 00:47:35.833484680,7.1,True,Research
74,60,124,2023-04-24 21:03:37.532757574,9.5,True,Research
122,96,125,2021-06-17 21:28:36.915469309,7.7,True,Research
80,96,141,2021-12-28 05:20:15.530895943,8.1,True,Documentation
53,97,90,2021-02-24 05:42:19.255365048,6.9,True,Meeting
100,101,124,2023-03-17 16:32:23.375077356,7.2,True,Research
110,74,99,2021-10-09 06:06:01.962193758,8.9,True,Research
69,158,88,2020-05-26 17:17:25.892625949,7.9,True,Analysis
60,76,83,2024-12-10 14:35:39.933593769,5.8,True,Research
90,150,83,2020-01-03 15:43:06.069403144,7.3,True,Training
87,104,110,2022-09-01 17:22:27.884007675,9.0,True,Analysis
127,95,115,2021-02-19 09:11:37.101421815,6.1,True,Research
100,108,139,2022-11-07 20:15:45.300820484,8.0,True,Research
114,118,111,2023-08-26 00:34:28.671227146,4.2,True,Analysis
104,134,94,2020-03-19 17:36:46.588919768,6.5,True,Analysis
131,92,81,2022-11-10 12:41:01.125757186,5.4,True,Meeting
82,90,115,2022-07-16 10:47:45.086956510,8.1,True,Analysis
98,95,100,2022-02-16 02:13:58.999205639,8.0,True,Documentation
68,70,98,2023-02-02 19:05:14.349294584,8.1,True,Analysis
116,87,83,2024-12-14 07:30:51.453450941,6.3,True,Documentation
122,76,86,2024-05-07 19:31:42.954305591,7.2,True,Research
117,141,77,2022-06-13 18:34:46.579800818,8.2,True,Documentation
97,76,88,2022-10-30 13:46:25.518792230,5.7,True,Research
70,96,141,2023-04-14 01:43:28.059084092,9.4,True,Training
98,87,92,2024-09-29 19:18:54.989616473,6.9,True,Analysis
86,93,153,2021-02-02 23:45:39.978517960,6.8,True,Training
118,75,121,2024-09-06 00:48:41.236390470,6.4,True,Research
91,94,68,2022-03-03 22:24:00.217350229,7.8,True,Documentation
91,109,139,2024-09-08 14:01:14.707303344,7.0,True,Analysis
